INPUT:idx	INPUT:toxic_comment	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:is_match	GOLDEN:is_match	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
512	зато у нас в россии все за путина за пидораса этого и все ему поклоняются	1	Зато у нас в России все за Путина, народ очень уважает своего президента.	712	false				https://platform.toloka.ai/task/41793355/00027db74b--652c7ce94f14b96d9b2255c3	00027db74b--652c72bea8ebdc7126d242bd	00027db74b--652c7ce94f14b96d9b2255c3	00027db74b--652c7ce94f14b96d9b2255bd	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-15T23:59:37.305	2023-10-16T00:00:29.095	2023-10-16T00:00:29.095	0.0320000000
38	классно фигура до утра трахнул был 🤟	control	классно фигура до утра	205	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652c7ce94f14b96d9b2255c3	00027db74b--652c722467632923dd5e67b4	00027db74b--652c7ce94f14b96d9b2255c3	00027db74b--652c7ce94f14b96d9b2255bd	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-15T23:59:37.305	2023-10-16T00:00:29.095	2023-10-16T00:00:29.095	0.0320000000
441	но у пидарасов все всегда через жопу	1	У них все не как у людей	252	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7d20a8ebdc7126d44bd8	00027db74b--652c72bda8ebdc7126d2421f	00027db74b--652c7d20a8ebdc7126d44bd8	00027db74b--652c7d20a8ebdc7126d44bd6	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:00:32.601	2023-10-16T00:01:25.929	2023-10-16T00:01:25.929	0.0320000000
26	все бухают, но не все же пидарасы!?!?	control	все пьют, но не все же гомосексуалисты	438	true	false			https://platform.toloka.ai/task/41793355/00027db74b--652c7d20a8ebdc7126d44bd8	00027db74b--652c722467632923dd5e679a	00027db74b--652c7d20a8ebdc7126d44bd8	00027db74b--652c7d20a8ebdc7126d44bd6	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:00:32.601	2023-10-16T00:01:25.929	2023-10-16T00:01:25.929	0.0320000000
594	Ох ебать,не думал,что КОБовцы еще живы. Я думал,что они вымерли в конце 2000ых	1	Думал, что КОБовцы иссякли в конце 2000х. Удивлен	690	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7d20a8ebdc7126d44bd8	00027db74b--652c72bea8ebdc7126d24372	00027db74b--652c7d20a8ebdc7126d44bd8	00027db74b--652c7d20a8ebdc7126d44bd6	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:00:32.601	2023-10-16T00:01:25.929	2023-10-16T00:01:25.929	0.0320000000
19	да он ахриневший футболист. не доигрывает но просит дохуя денег	control	Он зазнавшийся футболист. Не доигрывает, но просит колоссальных денег.	187	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652c7d5767632923dd60eb16	00027db74b--652c722467632923dd5e6788	00027db74b--652c7d5767632923dd60eb16	00027db74b--652c7d5767632923dd60eb11	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:01:27.504	2023-10-16T00:02:12.940	2023-10-16T00:02:12.940	0.0300000000
210	ну и второе и самое важное для европы и пендосов	1	Ну и второе и самое важное для европы и американцев.	482	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7d5767632923dd60eb16	00027db74b--652c72bca8ebdc7126d2401a	00027db74b--652c7d5767632923dd60eb16	00027db74b--652c7d5767632923dd60eb11	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:01:27.504	2023-10-16T00:02:12.940	2023-10-16T00:02:12.940	0.0300000000
697	Долго еще пропаганду тут будут пынинскую нести? Когда это блядь прекартится то??	1	Долго еще пропаганду тут будут нести? Когда это прекартится то??	652	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7d5767632923dd60eb16	00027db74b--652c72bfa8ebdc7126d2446e	00027db74b--652c7d5767632923dd60eb16	00027db74b--652c7d5767632923dd60eb11	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:01:27.504	2023-10-16T00:02:12.940	2023-10-16T00:02:12.940	0.0300000000
436	вы хотите зеленского, шута гребанного, тупого?	1	Вы хотите Зеленского	960	false				https://platform.toloka.ai/task/41793355/00027db74b--652c7d869404dc38e65d4e48	00027db74b--652c72bda8ebdc7126d24215	00027db74b--652c7d869404dc38e65d4e48	00027db74b--652c7d869404dc38e65d4e45	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:02:14.362	2023-10-16T00:02:55.708	2023-10-16T00:02:55.708	0.0300000000
25	все бухают, но не все же пидарасы!?!?	control	Все пьют но не все же неформалы	610	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652c7d869404dc38e65d4e48	00027db74b--652c722467632923dd5e6798	00027db74b--652c7d869404dc38e65d4e48	00027db74b--652c7d869404dc38e65d4e45	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:02:14.362	2023-10-16T00:02:55.708	2023-10-16T00:02:55.708	0.0300000000
781	как обычно пидарасы всякие уйдут от ответственности ,ну убил и убил ,как они эти суки с этим живут	1	Люди совершившие преступления снова уйдут от ответственности, как после этого они живут	74	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7d869404dc38e65d4e48	00027db74b--652c72c0a8ebdc7126d2454f	00027db74b--652c7d869404dc38e65d4e48	00027db74b--652c7d869404dc38e65d4e45	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:02:14.362	2023-10-16T00:02:55.708	2023-10-16T00:02:55.708	0.0300000000
39	на украине много безмозглых пидорасов, навроде тебя😏	control	На Украине есть и хорошие люди, в отличие от тебя	772	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652c7db167632923dd60fb30	00027db74b--652c722467632923dd5e67b8	00027db74b--652c7db167632923dd60fb30	00027db74b--652c7db167632923dd60fb2e	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:02:57.163	2023-10-16T00:03:53.837	2023-10-16T00:03:53.837	0.0300000000
569	бросил, гад. убить его мало.	1	Бросил, плохой человек	591	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7db167632923dd60fb30	00027db74b--652c72bea8ebdc7126d2433b	00027db74b--652c7db167632923dd60fb30	00027db74b--652c7db167632923dd60fb2e	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:02:57.163	2023-10-16T00:03:53.837	2023-10-16T00:03:53.837	0.0300000000
529	мне очень обидно и просто стыдно перед всем миром что у нас такое чмошное правительство.как такие твари попадают в правительство?	1	Мне очень обидно и просто стыдно перед всем миром, что у нас такое ужасное правительство. Как такие люди попадают в правительство?	464	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7db167632923dd60fb30	00027db74b--652c72bea8ebdc7126d242e6	00027db74b--652c7db167632923dd60fb30	00027db74b--652c7db167632923dd60fb2e	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:02:57.163	2023-10-16T00:03:53.837	2023-10-16T00:03:53.837	0.0300000000
24	волшебную бы палочку и поменять их местами,огромный кот и обосравшийся мент....	control	Волшебную палочку и поменять их местами	702	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652c7dec4f14b96d9b2288c4	00027db74b--652c722467632923dd5e6793	00027db74b--652c7dec4f14b96d9b2288c4	00027db74b--652c7dec4f14b96d9b2288c2	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:03:56.519	2023-10-16T00:05:17.126	2023-10-16T00:05:17.126	0.0300000000
749	это в какой же стране? ну-ка расскажи нам, жопа зассаная	1	Это в какой же стране? Ну-ка расскажи нам	570	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7dec4f14b96d9b2288c4	00027db74b--652c72bfa8ebdc7126d2450e	00027db74b--652c7dec4f14b96d9b2288c4	00027db74b--652c7dec4f14b96d9b2288c2	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:03:56.519	2023-10-16T00:05:17.126	2023-10-16T00:05:17.126	0.0300000000
765	пидорша, я буду белить фору, пока не перестанешь заниматься хуйней. виновата только ты, тварь ебаная.	1	В данной ситуации виновата только ты	890	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7dec4f14b96d9b2288c4	00027db74b--652c72bfa8ebdc7126d2452e	00027db74b--652c7dec4f14b96d9b2288c4	00027db74b--652c7dec4f14b96d9b2288c2	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:03:56.519	2023-10-16T00:05:17.126	2023-10-16T00:05:17.126	0.0300000000
472	причина не в пришедших во власть долбоебов, а в население, которое этих долбоебов выбирает.	1	причина не в пришедших во власть, а в население, которое их выбирает.	985	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7e3ee013ff63cfefe077	00027db74b--652c72bda8ebdc7126d24260	00027db74b--652c7e3ee013ff63cfefe077	00027db74b--652c7e3ee013ff63cfefe074	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:05:18.821	2023-10-16T00:06:48.774	2023-10-16T00:06:48.774	0.0300000000
653	да это уебок у нас начудит, и неужели он думает что за него проголосует кто!?	1	Да это он у нас нарушит, и неужели он думает что за него проголосует кто	684	false				https://platform.toloka.ai/task/41793355/00027db74b--652c7e3ee013ff63cfefe077	00027db74b--652c72bfa8ebdc7126d243fe	00027db74b--652c7e3ee013ff63cfefe077	00027db74b--652c7e3ee013ff63cfefe074	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:05:18.821	2023-10-16T00:06:48.774	2023-10-16T00:06:48.774	0.0300000000
37	какая нахер красавица диспропорция лица, а взгляд как у джека потрашителя	control	У неё диспропорция тела и страшный взгляд-какая же она красавица?	532	true	false			https://platform.toloka.ai/task/41793355/00027db74b--652c7e3ee013ff63cfefe077	00027db74b--652c722467632923dd5e67b1	00027db74b--652c7e3ee013ff63cfefe077	00027db74b--652c7e3ee013ff63cfefe074	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:05:18.821	2023-10-16T00:06:48.774	2023-10-16T00:06:48.774	0.0300000000
645	какими словами? долбоебы! кто вообще что-то знает?	1	Кто вообще что то знает	246	false				https://platform.toloka.ai/task/41793355/00027db74b--652c7e9aa8ebdc7126d48b96	00027db74b--652c72bfa8ebdc7126d243ed	00027db74b--652c7e9aa8ebdc7126d48b96	00027db74b--652c7e9aa8ebdc7126d48b92	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:06:50.548	2023-10-16T00:08:04.628	2023-10-16T00:08:04.628	0.0300000000
78	я бы в морду им дала без сожеления, а рука у меня тяжелая.	1	я бы в лицо им дала без сожеления, а рука у меня тяжелая	884	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7e9aa8ebdc7126d48b96	00027db74b--652c72baa8ebdc7126d23ed8	00027db74b--652c7e9aa8ebdc7126d48b96	00027db74b--652c7e9aa8ebdc7126d48b92	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:06:50.548	2023-10-16T00:08:04.628	2023-10-16T00:08:04.628	0.0300000000
7	водила молодец при любой скорости попробуй эту дуру останови а родителей этих детей напиздить надо	control	Водитель молодец! Очень тяжело остановить такую большую машину.А родителям урок! Так нельзя!	279	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652c7e9aa8ebdc7126d48b96	00027db74b--652c722467632923dd5e676c	00027db74b--652c7e9aa8ebdc7126d48b96	00027db74b--652c7e9aa8ebdc7126d48b92	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:06:50.548	2023-10-16T00:08:04.628	2023-10-16T00:08:04.628	0.0300000000
9	куда смотрят модераторы фотографий? как можно было пропустить эту фотографию? а этого урода убила бы	1	Куда смотрят модераторы, почему пропустили такую фотографию?	739	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7ee867632923dd614a96	00027db74b--652c72baa8ebdc7126d23e3d	00027db74b--652c7ee867632923dd614a96	00027db74b--652c7ee867632923dd614a94	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:08:08.066	2023-10-16T00:08:58.997	2023-10-16T00:08:58.997	0.0300000000
6	в какой сибири.я сибиряк нет тут нечего.автор ублюдок пиздабол.	control	В какой сибири? Я - сибиряк, нет тут ничего. Автор не прав	449	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652c7ee867632923dd614a96	00027db74b--652c722467632923dd5e676a	00027db74b--652c7ee867632923dd614a96	00027db74b--652c7ee867632923dd614a94	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:08:08.066	2023-10-16T00:08:58.997	2023-10-16T00:08:58.997	0.0300000000
352	кота покрасили и куча долбоебов восхищается	1	кота покрасили и куча людей восхищается	982	true				https://platform.toloka.ai/task/41793355/00027db74b--652c7ee867632923dd614a96	00027db74b--652c72bda8ebdc7126d2414b	00027db74b--652c7ee867632923dd614a96	00027db74b--652c7ee867632923dd614a94	dc20772406694ce5e8feae1620d26561	APPROVED	2023-10-16T00:08:08.066	2023-10-16T00:08:58.997	2023-10-16T00:08:58.997	0.0300000000
